customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment
15288,5034.0,5,2378.959999999999,3,4,5,345,Big Spenders
12430,5034.0,1,219.0,3,1,1,311,Others
13538,5034.0,7,1337.25,3,5,4,354,Others
13416,5034.0,2,651.9400000000002,3,3,3,333,Others
15014,5034.0,2,269.40999999999997,3,2,2,322,Others
14357,5034.0,1,298.7699999999999,3,2,2,322,Others
15038,5034.0,7,655.4299999999997,3,5,3,353,Others
14004,5034.0,7,4573.78,3,5,5,355,Big Spenders
17545,5034.0,3,683.07,3,3,3,333,Others
14239,5034.0,13,2226.8600000000006,3,5,5,355,Big Spenders
17672,5034.0,4,3148.7200000000007,3,4,5,345,Big Spenders
17878,5034.0,1,395.9699999999999,3,1,2,312,Others
15791,5034.0,3,1530.04,3,3,4,334,Others
17414,5034.0,2,787.8,3,3,3,333,Others
17684,5034.0,1,248.52999999999997,3,1,1,311,Others
14716,5034.0,2,451.62000000000006,3,2,2,322,Others
13791,5034.0,3,1187.0,3,3,4,334,Others
16026,5034.0,1,233.68999999999997,3,1,1,311,Others
16680,5034.0,1,183.70000000000002,3,1,1,311,Others
14474,5034.0,2,512.05,3,3,3,333,Others
16847,5034.0,1,188.39999999999998,3,1,1,311,Others
14752,5034.0,1,427.8,3,1,2,312,Others
13654,5034.0,6,2846.809999999999,3,4,5,345,Big Spenders
14764,5034.0,2,417.2,3,2,2,322,Others
16690,5034.0,3,183.36999999999998,3,3,1,331,Others
15786,5034.0,5,4703.880000000002,3,4,5,345,Big Spenders
15659,5034.0,1,288.09,3,2,2,322,Others
17459,5034.0,2,685.9700000000001,3,3,3,333,Others
14233,5034.0,5,1523.3500000000006,3,4,4,344,Others
14690,5035.0,3,365.2199999999999,3,3,2,332,Others
12812,5035.0,1,217.07999999999998,3,1,1,311,Others
15516,5035.0,3,69.89,3,3,1,331,Others
17470,5035.0,5,2678.4099999999994,3,4,5,345,Big Spenders
15320,5035.0,1,400.69,3,1,2,312,Others
14598,5035.0,1,226.39000000000004,3,1,1,311,Others
13107,5035.0,5,1504.3500000000001,3,4,4,344,Others
16188,5035.0,4,1042.5600000000002,3,4,4,344,Others
15296,5035.0,10,3502.6299999999997,3,5,5,355,Big Spenders
12371,5035.0,2,1738.7399999999998,3,3,4,334,Others
12448,5035.0,1,506.81,3,1,3,313,Others
16454,5035.0,3,5.9,3,3,1,331,Others
16750,5035.0,5,644.1800000000001,3,4,3,343,Others
16208,5035.0,2,635.0000000000001,3,3,3,333,Others
16325,5035.0,5,500.81999999999994,3,4,3,343,Others
14754,5035.0,2,616.8499999999999,3,3,3,333,Others
12879,5035.0,4,743.61,3,4,3,343,Others
16415,5035.0,1,249.73,3,1,1,311,Others
15821,5035.0,2,554.5800000000002,3,3,3,333,Others
14379,5035.0,2,449.8600000000001,3,2,2,322,Others
15240,5035.0,7,1740.6999999999998,3,5,4,354,Others
12456,5035.0,4,2964.569999999999,3,4,5,345,Big Spenders
16225,5035.0,5,1071.4499999999998,3,4,4,344,Others
15215,5035.0,6,594.7899999999998,3,4,3,343,Others
17712,5035.0,1,514.27,3,1,3,313,Others
16418,5035.0,3,655.7300000000002,3,3,3,333,Others
17175,5035.0,5,1401.5000000000005,3,4,4,344,Others
15835,5035.0,4,1015.1499999999997,3,4,4,344,Others
16071,5035.0,1,306.46000000000004,3,2,2,322,Others
17895,5035.0,1,134.26,3,1,1,311,Others
15990,5035.0,2,776.1299999999999,3,3,3,333,Others
16345,5035.0,1,1108.4100000000003,3,1,4,314,Others
12398,5036.0,1,1490.1800000000005,3,1,4,314,Others
14341,5036.0,9,2228.1,3,5,5,355,Big Spenders
13481,5036.0,8,1753.4299999999996,3,5,4,354,Others
13340,5036.0,7,11674.840000000002,3,5,5,355,Big Spenders
16258,5036.0,5,5560.81,3,4,5,345,Big Spenders
17423,5036.0,4,677.9500000000003,3,4,3,343,Others
15656,5036.0,4,762.8599999999999,3,4,3,343,Others
14001,5036.0,4,2055.13,3,4,4,344,Others
18079,5036.0,4,4411.329999999996,3,4,5,345,Big Spenders
17024,5036.0,3,103.05,3,3,1,331,Others
16110,5036.0,3,1371.3300000000017,3,3,4,334,Others
15630,5036.0,3,1269.2999999999995,3,3,4,334,Others
13652,5036.0,3,1056.4199999999998,3,3,4,334,Others
17917,5036.0,3,338.69999999999993,3,3,2,332,Others
13601,5036.0,2,731.8900000000006,3,3,3,333,Others
18147,5036.0,2,327.65999999999997,3,2,2,322,Others
17928,5036.0,2,270.25000000000006,3,2,2,322,Others
15836,5036.0,2,111.47,3,2,1,321,Others
13182,5036.0,1,211.17999999999998,3,1,1,311,Others
18045,5036.0,1,185.51999999999998,3,1,1,311,Others
16708,5036.0,1,636.2299999999999,3,1,3,313,Others
16056,5036.0,1,659.9899999999999,3,1,3,313,Others
15158,5036.0,1,374.76000000000005,3,1,2,312,Others
12940,5037.0,4,971.4799999999999,3,4,4,344,Others
14997,5037.0,4,1259.84,3,4,4,344,Others
14019,5037.0,4,1432.7999999999997,3,4,4,344,Others
15142,5037.0,1,516.3199999999999,3,1,3,313,Others
14145,5037.0,5,3583.2,3,4,5,345,Big Spenders
13176,5037.0,1,478.0600000000001,3,1,2,312,Others
16728,5037.0,4,1231.9600000000005,3,4,4,344,Others
17004,5037.0,2,1384.5700000000002,3,3,4,334,Others
15068,5037.0,2,572.9299999999997,3,3,3,333,Others
16023,5037.0,3,744.9999999999999,3,3,3,333,Others
14139,5037.0,1,395.26,3,1,2,312,Others
15806,5037.0,3,808.08,3,3,3,333,Others
15277,5037.0,1,248.7,3,1,1,311,Others
16444,5037.0,5,616.44,3,4,3,343,Others
15592,5037.0,1,392.34,3,1,2,312,Others
12546,5037.0,3,1125.5800000000006,3,3,4,334,Others
16491,5037.0,1,711.9,3,1,3,313,Others
17344,5037.0,1,155.20999999999995,3,1,1,311,Others
15801,5037.0,4,1146.9099999999992,3,4,4,344,Others
12463,5037.0,7,1370.4699999999998,3,5,4,354,Others
18240,5037.0,1,515.25,3,1,3,313,Others
14952,5037.0,15,8313.679999999997,3,5,5,355,Big Spenders
17186,5037.0,2,144.0,3,2,1,321,Others
16742,5037.0,2,-535.65,3,2,1,321,Others
14312,5037.0,6,1658.79,3,4,4,344,Others
17317,5037.0,5,2941.0200000000004,3,4,5,345,Big Spenders
13165,5037.0,2,2335.9600000000005,3,3,5,335,Big Spenders
15844,5037.0,1,142.62,3,1,1,311,Others
15000,5038.0,1,506.9399999999998,3,1,3,313,Others
13598,5038.0,2,161.47,3,2,1,321,Others
14800,5038.0,16,4243.150000000001,3,5,5,355,Big Spenders
17836,5038.0,1,158.93,3,1,1,311,Others
17111,5038.0,1,248.07000000000002,3,1,1,311,Others
16017,5038.0,1,206.47999999999996,3,1,1,311,Others
16686,5038.0,9,3005.409999999998,3,5,5,355,Big Spenders
14504,5038.0,4,659.1699999999998,3,4,3,343,Others
16768,5038.0,5,459.6599999999999,3,4,2,342,Others
16007,5038.0,4,1709.9799999999996,3,4,4,344,Others
14731,5038.0,3,867.88,3,3,3,333,Others
15677,5040.0,1,633.71,3,1,3,313,Others
17940,5040.0,14,2755.6599999999994,3,5,5,355,Big Spenders
14147,5040.0,3,468.4,3,3,2,332,Others
13974,5040.0,1,411.19,3,1,2,312,Others
16918,5040.0,7,1034.89,3,5,4,354,Others
15286,5040.0,1,237.05,3,1,1,311,Others
17361,5040.0,3,458.44000000000005,3,3,2,332,Others
14967,5040.0,1,465.4,3,1,2,312,Others
16153,5040.0,5,1815.7100000000005,3,4,4,344,Others
13157,5040.0,5,1720.3699999999992,3,4,4,344,Others
15740,5040.0,1,251.60000000000002,3,2,2,322,Others
15728,5040.0,1,-161.7,3,2,1,321,Others
13725,5040.0,11,1952.3000000000006,3,5,4,354,Others
15819,5040.0,4,1869.6300000000003,3,4,4,344,Others
13918,5040.0,2,1343.3999999999999,3,3,4,334,Others
15321,5040.0,4,2646.5499999999993,3,4,5,345,Big Spenders
16497,5040.0,6,2879.61,3,4,5,345,Big Spenders
17832,5040.0,1,330.74999999999994,3,2,2,322,Others
13917,5040.0,2,319.6,3,2,2,322,Others
12407,5040.0,5,1836.6200000000001,3,4,4,344,Others
12403,5040.0,2,372.9,3,2,2,322,Others
14631,5041.0,3,1062.28,3,3,4,334,Others
16593,5041.0,3,326.10999999999996,3,3,2,332,Others
17092,5041.0,4,1781.1100000000004,3,4,4,344,Others
17354,5041.0,1,1336.9299999999998,3,1,4,314,Others
16846,5041.0,1,211.92000000000002,3,1,1,311,Others
17603,5041.0,5,597.37,3,4,3,343,Others
18252,5041.0,2,607.4600000000002,3,3,3,333,Others
14427,5041.0,2,363.34,3,2,2,322,Others
13669,5041.0,2,215.39000000000004,3,2,1,321,Others
17007,5041.0,7,930.67,3,5,3,353,Others
18228,5041.0,3,760.0399999999998,3,3,3,333,Others
15301,5041.0,14,5493.719999999998,3,5,5,355,Big Spenders
17420,5041.0,3,590.6299999999999,3,3,3,333,Others
15620,5041.0,6,1481.6200000000006,3,4,4,344,Others
17169,5041.0,4,824.1600000000002,3,4,3,343,Others
16177,5041.0,1,334.35,3,2,2,322,Others
15754,5041.0,4,450.63000000000005,3,4,2,342,Others
13245,5041.0,1,388.19999999999993,3,1,2,312,Others
12556,5041.0,2,644.0700000000002,3,3,3,333,Others
13136,5041.0,11,2470.8400000000006,3,5,5,355,Big Spenders
15129,5041.0,11,3670.28,3,5,5,355,Big Spenders
13366,5041.0,1,41.76,3,1,1,311,Others
15565,5041.0,2,159.60000000000002,3,2,1,321,Others
16099,5041.0,3,712.6999999999998,3,3,3,333,Others
17764,5041.0,2,816.9700000000001,3,3,3,333,Others
16170,5041.0,7,1958.0099999999989,3,5,4,354,Others
14484,5041.0,1,321.92,3,2,2,322,Others
15807,5041.0,3,870.2600000000002,3,3,3,333,Others
15121,5041.0,2,450.3799999999999,3,2,2,322,Others
14585,5041.0,1,151.98999999999995,3,1,1,311,Others
15587,5041.0,4,902.88,3,4,3,343,Others
17571,5041.0,4,1539.3200000000024,3,4,4,344,Others
14495,5041.0,2,116.2,3,2,1,321,Others
16260,5041.0,1,1039.8100000000002,3,1,4,314,Others
18149,5041.0,3,599.3799999999999,3,3,3,333,Others
15664,5041.0,2,373.75999999999993,3,2,2,322,Others
13573,5041.0,2,316.40999999999997,3,2,2,322,Others
17125,5041.0,1,293.0799999999999,3,2,2,322,Others
13519,5041.0,2,108.8,3,2,1,321,Others
16394,5041.0,9,1400.3000000000009,3,5,4,354,Others
14923,5041.0,1,746.1399999999999,3,2,3,323,Others
13761,5041.0,2,1062.51,3,3,4,334,Others
14261,5041.0,2,1115.1499999999999,3,3,4,334,Others
14638,5041.0,1,426.53999999999996,3,1,2,312,Others
13897,5041.0,1,303.96000000000004,3,2,2,322,Others
16470,5042.0,5,771.17,3,4,3,343,Others
14488,5042.0,2,1084.3900000000003,3,3,4,334,Others
17934,5042.0,2,706.6899999999998,3,3,3,333,Others
15826,5042.0,4,1582.48,3,4,4,344,Others
17148,5042.0,1,124.88,3,1,1,311,Others
18019,5042.0,1,37.25,3,1,1,311,Others
14273,5042.0,4,575.0500000000001,3,4,3,343,Others
14175,5042.0,7,3015.3100000000013,3,4,5,345,Big Spenders
14776,5042.0,13,2191.0199999999995,3,5,5,355,Big Spenders
13422,5042.0,2,2525.43,3,3,5,335,Big Spenders
16826,5042.0,1,317.93999999999994,3,2,2,322,Others
14229,5042.0,5,1511.2999999999997,3,4,4,344,Others
12596,5042.0,2,654.9699999999999,3,3,3,333,Others
14107,5042.0,8,2670.140000000001,3,5,5,355,Big Spenders
12744,5042.0,10,10047.95,3,5,5,355,Big Spenders
17824,5042.0,1,298.4,3,2,2,322,Others
17462,5042.0,3,728.6,3,3,3,333,Others
14306,5042.0,3,2250.3399999999992,3,3,5,335,Big Spenders
15803,5042.0,1,428.53999999999996,3,1,2,312,Others
15610,5042.0,1,104.46000000000001,3,2,1,321,Others
16131,5042.0,6,3826.6600000000017,3,4,5,345,Big Spenders
14257,5042.0,6,3138.270000000001,3,4,5,345,Big Spenders
14799,5042.0,1,146.06,3,1,1,311,Others
12370,5042.0,4,3479.6899999999973,3,4,5,345,Big Spenders
15006,5042.0,1,676.6400000000002,3,1,3,313,Others
17973,5042.0,1,395.4800000000001,3,1,2,312,Others
13491,5042.0,10,1470.1199999999997,3,5,4,354,Others
16123,5042.0,1,296.67999999999995,3,2,2,322,Others
15220,5042.0,7,1841.32,3,5,4,354,Others
13849,5042.0,2,1519.0600000000004,3,3,4,334,Others
15853,5042.0,1,110.40999999999998,3,2,1,321,Others
16621,5042.0,4,771.5399999999998,3,4,3,343,Others
12611,5043.0,1,1189.8799999999999,3,1,4,314,Others
14015,5043.0,1,921.1800000000001,3,2,3,323,Others
12759,5043.0,3,1495.7800000000002,3,3,4,334,Others
15678,5043.0,1,332.19999999999993,3,2,2,322,Others
15505,5043.0,7,5636.42,3,5,5,355,Big Spenders
16249,5043.0,5,1919.8100000000004,3,4,4,344,Others
13594,5043.0,1,386.49000000000007,3,1,2,312,Others
16940,5043.0,3,3120.7900000000013,3,3,5,335,Big Spenders
16140,5043.0,4,690.7800000000002,3,4,3,343,Others
15637,5043.0,1,259.86,3,2,2,322,Others
12360,5043.0,3,2428.7200000000007,3,3,5,335,Big Spenders
15327,5043.0,1,198.18999999999997,3,1,1,311,Others
16848,5043.0,1,279.02000000000004,3,2,2,322,Others
12679,5043.0,9,1084.1,3,5,4,354,Others
16730,5043.0,4,784.2500000000002,3,4,3,343,Others
17262,5043.0,5,1418.46,3,4,4,344,Others
15140,5043.0,8,2349.030000000001,3,5,5,355,Big Spenders
14639,5043.0,8,2974.2800000000025,3,5,5,355,Big Spenders
14861,5043.0,1,191.67,3,1,1,311,Others
17679,5043.0,2,2134.1099999999997,3,3,5,335,Big Spenders
16515,5043.0,5,1612.9300000000003,3,4,4,344,Others
13805,5043.0,2,1394.76,3,3,4,334,Others
15604,5043.0,1,198.92999999999995,3,1,1,311,Others
13637,5043.0,3,791.89,3,3,3,333,Others
14381,5043.0,1,210.70000000000013,3,1,1,311,Others
14798,5043.0,3,170.46,3,3,1,331,Others
12863,5043.0,2,559.3,3,3,3,333,Others
16734,5043.0,3,793.05,3,3,3,333,Others
16737,5044.0,1,475.2,3,1,2,312,Others
17206,5044.0,1,204.24,3,1,1,311,Others
14830,5044.0,1,206.17000000000002,3,1,1,311,Others
16563,5044.0,1,1217.62,3,1,4,314,Others
17534,5044.0,1,207.6,3,1,1,311,Others
13875,5044.0,5,2072.3900000000003,3,4,4,344,Others
13919,5044.0,3,341.36,3,3,2,332,Others
17785,5044.0,1,130.34,3,1,1,311,Others
15012,5044.0,2,430.2799999999998,3,2,2,322,Others
16652,5044.0,11,7094.030000000002,3,5,5,355,Big Spenders
16363,5044.0,1,96.88,3,2,1,321,Others
17612,5044.0,10,2486.660000000001,3,5,5,355,Big Spenders
15091,5044.0,2,459.34,3,2,2,322,Others
17205,5044.0,1,406.15999999999997,3,1,2,312,Others
13265,5044.0,5,2473.5800000000004,3,4,5,345,Big Spenders
18042,5044.0,1,142.25,3,1,1,311,Others
12454,5044.0,2,1.1368683772161603e-12,3,2,1,321,Others
17520,5044.0,1,579.57,3,1,3,313,Others
17201,5044.0,1,355.28999999999996,3,2,2,322,Others
17244,5044.0,1,1035.2799999999997,3,1,4,314,Others
16412,5044.0,1,147.78,3,1,1,311,Others
12794,5044.0,2,954.49,3,3,3,333,Others
13750,5044.0,5,1640.9599999999998,3,4,4,344,Others
17527,5044.0,6,892.3799999999999,3,4,3,343,Others
14443,5044.0,7,1366.42,3,5,4,354,Others
13015,5044.0,5,3239.440000000003,3,4,5,345,Big Spenders
17734,5044.0,3,703.8699999999999,3,3,3,333,Others
12475,5044.0,1,715.78,3,1,3,313,Others
16389,5044.0,5,1406.91,3,4,4,344,Others
16932,5044.0,1,166.65,3,1,1,311,Others
14211,5044.0,13,2137.290000000001,3,5,5,355,Big Spenders
16542,5044.0,1,112.41999999999999,3,2,1,321,Others
15335,5044.0,1,171.02000000000004,3,1,1,311,Others
13923,5044.0,1,368.53000000000003,3,1,2,312,Others
14841,5044.0,6,3381.0400000000013,3,4,5,345,Big Spenders
14780,5045.0,2,463.73999999999995,3,2,2,322,Others
16934,5045.0,2,955.6899999999999,3,3,3,333,Others
15545,5045.0,2,286.50999999999993,3,2,2,322,Others
16674,5045.0,2,311.9200000000001,3,2,2,322,Others
13034,5045.0,2,625.9699999999999,3,3,3,333,Others
15440,5045.0,3,375.11999999999983,3,3,2,332,Others
16052,5045.0,1,396.66999999999996,3,1,2,312,Others
13878,5045.0,1,1344.8899999999999,3,1,4,314,Others
16206,5045.0,4,516.5,3,4,3,343,Others
13760,5045.0,2,321.75999999999993,3,2,2,322,Others
15994,5045.0,1,402.77,3,1,2,312,Others
14089,5047.0,1,160.4,3,1,1,311,Others
14937,5047.0,4,1776.5700000000008,3,4,4,344,Others
16413,5047.0,1,255.70000000000005,3,2,2,322,Others
17892,5047.0,3,244.64,3,3,1,331,Others
16081,5047.0,5,2737.81,3,4,5,345,Big Spenders
16239,5047.0,3,360.78000000000003,3,3,2,332,Others
16950,5047.0,3,1289.32,3,3,4,334,Others
17771,5047.0,2,251.10000000000002,3,2,2,322,Others
13814,5047.0,3,1526.3600000000001,3,3,4,334,Others
17986,5047.0,1,19.5,3,1,1,311,Others
13213,5047.0,6,1855.1700000000008,3,4,4,344,Others
17180,5047.0,6,763.3600000000002,3,4,3,343,Others
13006,5047.0,1,100.64999999999999,3,2,1,321,Others
18160,5048.0,2,601.52,3,3,3,333,Others
15606,5048.0,11,2530.4000000000005,3,5,5,355,Big Spenders
17509,5048.0,11,5993.940000000002,3,5,5,355,Big Spenders
16793,5048.0,1,232.88000000000002,3,1,1,311,Others
14421,5048.0,2,794.1500000000001,3,3,3,333,Others
14624,5048.0,2,221.64999999999998,3,2,1,321,Others
12631,5048.0,1,547.1800000000001,3,1,3,313,Others
13911,5048.0,9,2595.8900000000003,3,5,5,355,Big Spenders
12446,5048.0,1,973.0699999999999,3,2,4,324,Others
14555,5048.0,2,308.9,3,2,2,322,Others
15367,5048.0,5,1838.3999999999994,3,4,4,344,Others
13035,5048.0,3,900.1899999999998,3,3,3,333,Others
14975,5048.0,1,351.58,3,2,2,322,Others
16770,5048.0,6,748.1700000000006,3,4,3,343,Others
12876,5048.0,2,2414.959999999998,3,3,5,335,Big Spenders
16224,5048.0,4,1365.0200000000002,3,4,4,344,Others
17181,5048.0,2,261.42,3,2,2,322,Others
14537,5048.0,1,405.72,3,1,2,312,Others
13858,5048.0,1,214.37,3,1,1,311,Others
14976,5048.0,8,782.5499999999997,3,5,3,353,Others
13487,5048.0,3,550.6999999999998,3,3,3,333,Others
13930,5048.0,2,317.62000000000006,3,2,2,322,Others
13827,5048.0,3,422.2300000000001,3,3,2,332,Others
16121,5048.0,2,897.6200000000002,3,3,3,333,Others
16430,5048.0,1,277.15,3,2,2,322,Others
17279,5048.0,1,162.69,3,1,1,311,Others
16773,5048.0,1,313.66999999999996,3,2,2,322,Others
17724,5048.0,4,963.68,3,4,4,344,Others
17614,5048.0,1,495.0999999999998,3,1,3,313,Others
12612,5048.0,2,745.91,3,3,3,333,Others
15272,5048.0,2,825.1099999999998,3,3,3,333,Others
13865,5049.0,4,488.96,3,4,2,342,Others
16203,5049.0,5,573.79,3,4,3,343,Others
13842,5049.0,9,3400.620000000001,3,5,5,355,Big Spenders
15831,5049.0,4,1311.1799999999994,3,4,4,344,Others
18277,5049.0,2,105.82,3,2,1,321,Others
13208,5049.0,7,1217.6800000000003,3,5,4,354,Others
15840,5049.0,3,372.41999999999996,3,3,2,332,Others
17190,5049.0,3,233.13,3,3,1,331,Others
13464,5049.0,1,661.16,3,1,3,313,Others
14642,5049.0,1,108.6,3,2,1,321,Others
17489,5049.0,2,374.2399999999999,3,2,2,322,Others
12602,5049.0,1,149.12,3,1,1,311,Others
17913,5049.0,2,398.3399999999999,3,2,2,322,Others
12633,5049.0,5,2285.7899999999986,3,4,5,345,Big Spenders
15421,5049.0,4,926.2599999999998,3,4,3,343,Others
12457,5049.0,12,1753.5199999999998,3,5,4,354,Others
14775,5049.0,3,1173.2999999999993,3,3,4,334,Others
17064,5049.0,3,821.1500000000003,3,3,3,333,Others
12607,5049.0,2,-8.597567102697212e-13,3,2,1,321,Others
14541,5049.0,8,1423.0599999999997,3,5,4,354,Others
14852,5049.0,6,2829.669999999998,3,4,5,345,Big Spenders
15281,5049.0,12,2466.77,3,5,5,355,Big Spenders
14761,5049.0,2,248.7,3,2,1,321,Others
12908,5049.0,4,-300.0,3,4,1,341,Others
18171,5049.0,7,1212.0499999999997,3,5,4,354,Others
12667,5049.0,1,696.8700000000001,3,1,3,313,Others
16753,5049.0,1,243.17999999999995,3,1,1,311,Others
13520,5049.0,8,3304.3299999999995,3,5,5,355,Big Spenders
16086,5050.0,6,1084.22,3,4,4,344,Others
16120,5050.0,5,1490.96,3,4,4,344,Others
16171,5050.0,1,69.60000000000001,3,1,1,311,Others
14535,5050.0,4,2829.650000000003,3,4,5,345,Big Spenders
14857,5050.0,3,1148.2499999999993,3,3,4,334,Others
12836,5050.0,4,2482.3199999999983,3,4,5,345,Big Spenders
16861,5050.0,3,140.45999999999998,3,3,1,331,Others
13359,5050.0,2,415.05999999999995,3,2,2,322,Others
12772,5050.0,1,842.0299999999999,3,2,3,323,Others
17620,5050.0,1,74.32,3,1,1,311,Others
13283,5050.0,2,103.39999999999999,3,2,1,321,Others
17863,5050.0,6,3171.48,3,4,5,345,Big Spenders
16136,5050.0,3,695.8200000000002,3,3,3,333,Others
15706,5050.0,7,967.31,3,5,4,354,Others
12824,5050.0,1,374.12,3,1,2,312,Others
13517,5050.0,5,2339.1300000000006,3,4,5,345,Big Spenders
13690,5050.0,1,172.25,3,1,1,311,Others
13627,5050.0,7,2061.4600000000005,3,5,4,354,Others
15199,5050.0,4,1388.7,3,4,4,344,Others
12530,5050.0,5,1637.5299999999997,3,4,4,344,Others
14959,5050.0,5,664.2899999999997,3,4,3,343,Others
15193,5051.0,1,469.4,3,1,2,312,Others
14529,5051.0,3,678.6000000000003,3,3,3,333,Others
17589,5051.0,4,2379.9800000000005,3,4,5,345,Big Spenders
14451,5051.0,2,773.2899999999998,3,3,3,333,Others
13473,5051.0,3,632.9799999999998,3,3,3,333,Others
14201,5051.0,9,792.3399999999998,3,5,3,353,Others
17284,5051.0,7,1613.0200000000011,3,5,4,354,Others
13666,5051.0,3,81.23,3,3,1,331,Others
13373,5051.0,3,3496.55,3,3,5,335,Big Spenders
14128,5051.0,2,707.1999999999997,3,3,3,333,Others
16776,5051.0,1,406.2099999999998,3,1,2,312,Others
16982,5051.0,1,367.34000000000003,3,1,2,312,Others
15128,5051.0,8,1505.6100000000004,3,5,4,354,Others
13224,5051.0,3,2407.88,3,3,5,335,Big Spenders
15886,5051.0,1,171.35,3,1,1,311,Others
15211,5051.0,2,877.6099999999999,3,3,3,333,Others
16395,5051.0,5,1503.1800000000005,3,4,4,344,Others
18169,5051.0,1,191.53000000000003,3,1,1,311,Others
16179,5051.0,1,210.42999999999998,3,1,1,311,Others
15553,5051.0,1,447.2299999999998,3,1,2,312,Others
14356,5051.0,4,659.34,3,4,3,343,Others
14027,5051.0,1,104.82,3,2,1,321,Others
15304,5051.0,10,622.7000000000002,3,5,3,353,Others
13980,5051.0,1,271.5,3,2,2,322,Others
17214,5051.0,7,947.3599999999994,3,5,3,353,Others
16385,5051.0,3,544.41,3,3,3,333,Others
18126,5051.0,1,237.10000000000005,3,1,1,311,Others
17648,5051.0,5,1742.0499999999997,3,4,4,344,Others
14665,5051.0,7,1217.23,3,5,4,354,Others
17025,5051.0,3,364.25,3,3,2,332,Others
18088,5052.0,1,173.14999999999998,3,1,1,311,Others
14514,5052.0,3,1081.2600000000002,3,3,4,334,Others
16380,5052.0,1,2453.61,3,1,5,315,Big Spenders
13260,5052.0,1,569.6200000000001,3,1,3,313,Others
16595,5052.0,1,378.58000000000004,3,1,2,312,Others
13193,5052.0,1,116.40000000000003,3,2,1,321,Others
15756,5052.0,4,568.8599999999999,3,4,3,343,Others
16104,5052.0,1,289.64000000000004,3,2,2,322,Others
16248,5052.0,1,146.94,3,1,1,311,Others
13259,5052.0,1,299.7799999999999,3,2,2,322,Others
16921,5052.0,1,263.54,3,2,2,322,Others
14801,5052.0,1,307.07,3,2,2,322,Others
16685,5052.0,2,450.37,3,2,2,322,Others
16518,5052.0,3,496.1900000000001,3,3,3,333,Others
14844,5054.0,4,3078.7899999999995,3,4,5,345,Big Spenders
15815,5054.0,5,2217.9999999999995,3,4,5,345,Big Spenders
13276,5054.0,2,546.57,3,3,3,333,Others
12420,5054.0,1,675.1100000000001,3,1,3,313,Others
12519,5054.0,1,334.08000000000004,3,2,2,322,Others
13763,5054.0,3,1837.9899999999998,3,3,4,334,Others
12885,5054.0,4,1132.6299999999999,3,4,4,344,Others
14462,5054.0,15,2041.310000000001,3,5,4,354,Others
14067,5054.0,2,364.41999999999996,3,2,2,322,Others
17030,5054.0,1,168.71,3,1,1,311,Others
13169,5054.0,2,946.3999999999999,3,3,3,333,Others
16455,5054.0,7,1818.3800000000003,3,5,4,354,Others
13876,5054.0,1,110.42,3,2,1,321,Others
16354,5054.0,2,384.68,3,2,2,322,Others
12740,5054.0,1,421.96,3,1,2,312,Others
13419,5054.0,1,199.86,3,1,1,311,Others
18136,5054.0,4,750.67,3,4,3,343,Others
14029,5054.0,2,470.26000000000005,3,2,2,322,Others
13689,5054.0,1,986.0,3,2,4,324,Others
16477,5054.0,7,2621.400000000001,3,5,5,355,Big Spenders
12394,5054.0,2,1327.6000000000001,3,3,4,334,Others
13806,5054.0,1,251.14000000000001,3,2,2,322,Others
15874,5054.0,9,4452.449999999998,3,5,5,355,Big Spenders
14792,5054.0,2,0.0,3,2,1,321,Others
12492,5054.0,2,261.91,3,2,2,322,Others
16432,5055.0,1,281.4,3,2,2,322,Others
15518,5055.0,13,1873.9500000000012,3,5,4,354,Others
16316,5055.0,12,2956.050000000001,3,5,5,355,Big Spenders
12703,5055.0,2,268.0,3,2,2,322,Others
14819,5055.0,2,251.10999999999996,3,2,2,322,Others
15315,5055.0,3,926.1799999999998,3,3,3,333,Others
15264,5055.0,1,391.6,3,1,2,312,Others
13771,5055.0,5,2595.2600000000007,3,4,5,345,Big Spenders
13279,5055.0,2,136.86,3,2,1,321,Others
15837,5055.0,1,400.37999999999994,3,1,2,312,Others
16875,5055.0,9,1955.6899999999996,3,5,4,354,Others
13602,5055.0,1,413.78999999999996,3,1,2,312,Others
15937,5055.0,1,138.26999999999998,3,1,1,311,Others
13317,5055.0,9,2068.5299999999993,3,5,4,354,Others
14557,5055.0,2,2.0605739337042905e-13,3,2,1,321,Others
13591,5055.0,3,1087.01,3,3,4,334,Others
12939,5055.0,8,12416.04,3,5,5,355,Big Spenders
15306,5055.0,3,1150.75,3,3,4,334,Others
18194,5055.0,2,976.0,3,3,4,334,Others
14317,5055.0,1,516.78,3,1,3,313,Others
15300,5055.0,1,494.0399999999999,3,1,2,312,Others
15766,5055.0,1,343.86,3,2,2,322,Others
15416,5055.0,5,3907.160000000001,3,4,5,345,Big Spenders
16184,5055.0,7,1130.28,3,5,4,354,Others
13049,5055.0,2,717.8799999999999,3,3,3,333,Others
13023,5055.0,2,716.9599999999999,3,3,3,333,Others
14333,5055.0,2,345.84999999999997,3,2,2,322,Others
14501,5055.0,3,189.10999999999999,3,3,1,331,Others
12923,5055.0,1,183.41000000000003,3,1,1,311,Others
17921,5055.0,4,867.1300000000003,3,4,3,343,Others
13845,5055.0,1,319.85999999999996,3,2,2,322,Others
15322,5055.0,2,619.8899999999998,3,3,3,333,Others
